
Starting Episode:  363 , Epsilon Now:  0.894 , Reward:  64.21 , Average Reward:  86.6365
Starting Episode:  364 , Epsilon Now:  0.894 , Reward:  -9.47 , Average Reward:  86.3765
Starting Episode:  365 , Epsilon Now:  0.894 , Reward:  51.87 , Average Reward:  86.2765
Starting Episode:  366 , Epsilon Now:  0.894 , Reward:  79.99 , Average Reward:  86.2665
Starting Episode:  367 , Epsilon Now:  0.893 , Reward:  61.57 , Average Reward:  86.1965
Starting Episode:  368 , Epsilon Now:  0.893 , Reward:  86.16 , Average Reward:  86.1965
Starting Episode:  369 , Epsilon Now:  0.893 , Reward:  1.47 , Average Reward:  85.96965
Starting Episode:  370 , Epsilon Now:  0.893 , Reward:  67.40 , Average Reward:  85.9165
Starting Episode:  371 , Epsilon Now:  0.892 , Reward:  30.56 , Average Reward:  85.7665
Starting Episode:  372 , Epsilon Now:  0.892 , Reward:  103.57 , Average Reward:  85.815
Starting Episode:  373 , Epsilon Now:  0.891 , Reward:  301.22 , Average Reward:  86.395
Starting Episode:  374 , Epsilon Now:  0.891 , Reward:  15.63 , Average Reward:  86.2095
Starting Episode:  375 , Epsilon Now:  0.891 , Reward:  8.57 , Average Reward:  85.99095
Starting Episode:  376 , Epsilon Now:  0.891 , Reward:  12.82 , Average Reward:  85.7995
Starting Episode:  377 , Epsilon Now:  0.891 , Reward:  54.24 , Average Reward:  85.7195
Starting Episode:  378 , Epsilon Now:  0.891 , Reward:  72.55 , Average Reward:  85.6795
Starting Episode:  379 , Epsilon Now:  0.890 , Reward:  36.88 , Average Reward:  85.5595
Starting Episode:  380 , Epsilon Now:  0.890 , Reward:  39.62 , Average Reward:  85.4295
Starting Episode:  381 , Epsilon Now:  0.890 , Reward:  24.81 , Average Reward:  85.2695
Starting Episode:  382 , Epsilon Now:  0.890 , Reward:  69.21 , Average Reward:  85.2295
Starting Episode:  383 , Epsilon Now:  0.889 , Reward:  78.26 , Average Reward:  85.2095
Starting Episode:  384 , Epsilon Now:  0.889 , Reward:  53.04 , Average Reward:  85.1295
Starting Episode:  385 , Epsilon Now:  0.889 , Reward:  58.29 , Average Reward:  85.0595
Starting Episode:  386 , Epsilon Now:  0.889 , Reward:  27.13 , Average Reward:  84.9095
Starting Episode:  387 , Epsilon Now:  0.889 , Reward:  40.21 , Average Reward:  84.7895
Starting Episode:  388 , Epsilon Now:  0.888 , Reward:  178.04 , Average Reward:  85.025
Starting Episode:  389 , Epsilon Now:  0.888 , Reward:  68.80 , Average Reward:  84.9825
Starting Episode:  390 , Epsilon Now:  0.888 , Reward:  47.33 , Average Reward:  84.8925
Starting Episode:  391 , Epsilon Now:  0.888 , Reward:  68.26 , Average Reward:  84.8425
Starting Episode:  392 , Epsilon Now:  0.887 , Reward:  32.39 , Average Reward:  84.7125
Starting Episode:  393 , Epsilon Now:  0.887 , Reward:  51.56 , Average Reward:  84.6225
Starting Episode:  394 , Epsilon Now:  0.887 , Reward:  151.00 , Average Reward:  84.795
Starting Episode:  395 , Epsilon Now:  0.887 , Reward:  10.42 , Average Reward:  84.6195
Starting Episode:  396 , Epsilon Now:  0.886 , Reward:  57.91 , Average Reward:  84.5495
Starting Episode:  397 , Epsilon Now:  0.886 , Reward:  28.32 , Average Reward:  84.4095
Starting Episode:  398 , Epsilon Now:  0.886 , Reward:  44.68 , Average Reward:  84.3095
Starting Episode:  399 , Epsilon Now:  0.886 , Reward:  74.65 , Average Reward:  84.2795
Starting Episode:  400 , Epsilon Now:  0.885 , Reward:  113.85 , Average Reward:  84.355
Starting Episode:  401 , Epsilon Now:  0.885 , Reward:  45.62 , Average Reward:  84.2555
Starting Episode:  402 , Epsilon Now:  0.885 , Reward:  3.59 , Average Reward:  84.05555
Starting Episode:  403 , Epsilon Now:  0.885 , Reward:  97.37 , Average Reward:  84.0855
Starting Episode:  404 , Epsilon Now:  0.885 , Reward:  44.15 , Average Reward:  83.9855
Starting Episode:  405 , Epsilon Now:  0.884 , Reward:  20.03 , Average Reward:  83.8255
Starting Episode:  406 , Epsilon Now:  0.884 , Reward:  66.62 , Average Reward:  83.7855
Starting Episode:  407 , Epsilon Now:  0.884 , Reward:  14.25 , Average Reward:  83.6155
Starting Episode:  408 , Epsilon Now:  0.884 , Reward:  47.96 , Average Reward:  83.5255
Starting Episode:  409 , Epsilon Now:  0.883 , Reward:  121.56 , Average Reward:  83.625
Starting Episode:  410 , Epsilon Now:  0.883 , Reward:  59.31 , Average Reward:  83.5625
Starting Episode:  411 , Epsilon Now:  0.883 , Reward:  124.66 , Average Reward:  83.665
Starting Episode:  412 , Epsilon Now:  0.883 , Reward:  56.42 , Average Reward:  83.5965
Starting Episode:  413 , Epsilon Now:  0.882 , Reward:  28.18 , Average Reward:  83.4665
Starting Episode:  414 , Epsilon Now:  0.882 , Reward:  65.62 , Average Reward:  83.4165
Starting Episode:  415 , Epsilon Now:  0.882 , Reward:  1.93 , Average Reward:  83.22165
Starting Episode:  416 , Epsilon Now:  0.882 , Reward:  55.92 , Average Reward:  83.1565
